County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
King County,Shoreline School District,AIM,Math,6,All,,
King County,Shoreline School District,AIM,Math,7,All,,
King County,Shoreline School District,AIM,Math,8,All,,
King County,Shoreline School District,AIM,Math,11,All,,
King County,Shoreline School District,AIM,Science,5,All,3,30
King County,Shoreline School District,AIM,Science,8,All,,
King County,Shoreline School District,EOC,Biology,10,All,614,81.9
King County,Shoreline School District,MSP,Science,5,All,551,81.2
King County,Shoreline School District,MSP,Science,8,All,516,74.5
King County,Skykomish School District,SBA,ELA,3,All,,
King County,Skykomish School District,SBA,ELA,4,All,,
King County,Skykomish School District,SBA,ELA,5,All,,
King County,Skykomish School District,SBA,ELA,7,All,,
King County,Skykomish School District,SBA,ELA,8,All,,
King County,Skykomish School District,SBA,MATH,3,All,,
King County,Skykomish School District,SBA,MATH,4,All,,
King County,Skykomish School District,SBA,MATH,5,All,,
King County,Skykomish School District,SBA,MATH,7,All,,
King County,Skykomish School District,SBA,MATH,8,All,,
King County,Skykomish School District,SBA,MATH,11,All,,
King County,Skykomish School District,EOC,Biology,10,All,,
King County,Skykomish School District,MSP,Science,5,All,,
King County,Skykomish School District,MSP,Science,8,All,,
Snohomish County,Snohomish School District,SBA,ELA,3,All,342,48.9
Snohomish County,Snohomish School District,SBA,ELA,4,All,432,57.9
Snohomish County,Snohomish School District,SBA,ELA,5,All,430,63.6
Snohomish County,Snohomish School District,SBA,ELA,6,All,469,61.5
Snohomish County,Snohomish School District,SBA,ELA,7,All,499,66.4
Snohomish County,Snohomish School District,SBA,ELA,8,All,497,60.9
Snohomish County,Snohomish School District,SBA,ELA,11,All,748,82.1
Snohomish County,Snohomish School District,SBA,MATH,3,All,353,50.5
Snohomish County,Snohomish School District,SBA,MATH,4,All,433,58.1
Snohomish County,Snohomish School District,SBA,MATH,5,All,358,52.9
Snohomish County,Snohomish School District,SBA,MATH,6,All,423,55.5
Snohomish County,Snohomish School District,SBA,MATH,7,All,413,54.9
Snohomish County,Snohomish School District,SBA,MATH,8,All,434,53.3
Snohomish County,Snohomish School District,SBA,MATH,11,All,164,18.1
Snohomish County,Snohomish School District,AIM,ELA,3,All,,
Snohomish County,Snohomish School District,AIM,ELA,4,All,,
Snohomish County,Snohomish School District,AIM,ELA,5,All,,
Snohomish County,Snohomish School District,AIM,ELA,6,All,,
Snohomish County,Snohomish School District,AIM,ELA,7,All,,
Snohomish County,Snohomish School District,AIM,ELA,8,All,,
Snohomish County,Snohomish School District,AIM,ELA,11,All,,
Snohomish County,Snohomish School District,AIM,Math,3,All,,
Snohomish County,Snohomish School District,AIM,Math,4,All,,
Snohomish County,Snohomish School District,AIM,Math,5,All,,
Snohomish County,Snohomish School District,AIM,Math,6,All,,
Snohomish County,Snohomish School District,AIM,Math,7,All,,
Snohomish County,Snohomish School District,AIM,Math,8,All,,
Snohomish County,Snohomish School District,AIM,Math,11,All,,
Snohomish County,Snohomish School District,AIM,Science,5,All,,
Snohomish County,Snohomish School District,AIM,Science,8,All,,
Snohomish County,Snohomish School District,EOC,Biology,10,All,694,78.4
Snohomish County,Snohomish School District,MSP,Science,5,All,470,69.5
Snohomish County,Snohomish School District,MSP,Science,8,All,506,62.1
King County,Snoqualmie Valley School District,SBA,ELA,3,All,413,74.4
King County,Snoqualmie Valley School District,SBA,ELA,4,All,452,75.8
King County,Snoqualmie Valley School District,SBA,ELA,5,All,463,81.2
King County,Snoqualmie Valley School District,SBA,ELA,6,All,388,74.9
King County,Snoqualmie Valley School District,SBA,ELA,7,All,435,77.4
King County,Snoqualmie Valley School District,SBA,ELA,8,All,380,76.3
King County,Snoqualmie Valley School District,SBA,ELA,11,All,409,89.4
King County,Snoqualmie Valley School District,SBA,MATH,3,All,422,76.1
King County,Snoqualmie Valley School District,SBA,MATH,4,All,428,71.5
King County,Snoqualmie Valley School District,SBA,MATH,5,All,383,67.1
King County,Snoqualmie Valley School District,SBA,MATH,6,All,396,76.4
King County,Snoqualmie Valley School District,SBA,MATH,7,All,395,70.2
King County,Snoqualmie Valley School District,SBA,MATH,8,All,351,70.3
King County,Snoqualmie Valley School District,SBA,MATH,11,All,,
King County,Snoqualmie Valley School District,AIM,ELA,3,All,,
King County,Snoqualmie Valley School District,AIM,ELA,4,All,,
King County,Snoqualmie Valley School District,AIM,ELA,5,All,,
King County,Snoqualmie Valley School District,AIM,ELA,6,All,,
King County,Snoqualmie Valley School District,AIM,ELA,7,All,,
King County,Snoqualmie Valley School District,AIM,ELA,8,All,,
King County,Snoqualmie Valley School District,AIM,ELA,11,All,,
King County,Snoqualmie Valley School District,AIM,Math,3,All,,
King County,Snoqualmie Valley School District,AIM,Math,4,All,,
King County,Snoqualmie Valley School District,AIM,Math,5,All,,
King County,Snoqualmie Valley School District,AIM,Math,6,All,,
King County,Snoqualmie Valley School District,AIM,Math,7,All,,
King County,Snoqualmie Valley School District,AIM,Math,8,All,,
King County,Snoqualmie Valley School District,AIM,Math,11,All,,
King County,Snoqualmie Valley School District,AIM,Science,5,All,,
King County,Snoqualmie Valley School District,AIM,Science,8,All,,
King County,Snoqualmie Valley School District,EOC,Biology,10,All,415,85
King County,Snoqualmie Valley School District,MSP,Science,5,All,490,85.9
King County,Snoqualmie Valley School District,MSP,Science,8,All,427,85.7
Grant County,Soap Lake School District,SBA,ELA,3,All,5,15.1
Grant County,Soap Lake School District,SBA,ELA,4,All,9,25.7
Grant County,Soap Lake School District,SBA,ELA,5,All,16,38
Grant County,Soap Lake School District,SBA,ELA,6,All,11,31.4
Grant County,Soap Lake School District,SBA,ELA,7,All,19,44.1
Grant County,Soap Lake School District,SBA,ELA,8,All,13,30.2
Grant County,Soap Lake School District,SBA,ELA,11,All,22,53.6
Grant County,Soap Lake School District,SBA,MATH,3,All,15,45.4
Grant County,Soap Lake School District,SBA,MATH,4,All,11,31.4
Grant County,Soap Lake School District,SBA,MATH,5,All,18,42.8
Grant County,Soap Lake School District,SBA,MATH,6,All,7,20
Grant County,Soap Lake School District,SBA,MATH,7,All,14,32.5
Grant County,Soap Lake School District,SBA,MATH,8,All,11,25.5
Grant County,Soap Lake School District,SBA,MATH,11,All,9,22.5
Grant County,Soap Lake School District,EOC,Biology,10,All,17,38.6
Grant County,Soap Lake School District,MSP,Science,5,All,23,53.4
Grant County,Soap Lake School District,MSP,Science,8,All,13,30.2
Pacific County,South Bend School District,SBA,ELA,3,All,20,43.4
Pacific County,South Bend School District,SBA,ELA,4,All,13,29.5
Pacific County,South Bend School District,SBA,ELA,5,All,19,46.3
Pacific County,South Bend School District,SBA,ELA,6,All,32,51.6
Pacific County,South Bend School District,SBA,ELA,7,All,18,52.9
Pacific County,South Bend School District,SBA,ELA,8,All,28,63.6
Pacific County,South Bend School District,SBA,ELA,11,All,28,80
Pacific County,South Bend School District,SBA,MATH,3,All,15,32.6
Pacific County,South Bend School District,SBA,MATH,4,All,8,18.1
Pacific County,South Bend School District,SBA,MATH,5,All,19,46.3
Pacific County,South Bend School District,SBA,MATH,6,All,19,30.6
Pacific County,South Bend School District,SBA,MATH,7,All,14,41.1
Pacific County,South Bend School District,SBA,MATH,8,All,19,43.1
Pacific County,South Bend School District,SBA,MATH,11,All,10,28.5
Pacific County,South Bend School District,AIM,ELA,11,All,,
Pacific County,South Bend School District,AIM,Math,11,All,,
Pacific County,South Bend School District,EOC,Biology,10,All,29,60.4
Pacific County,South Bend School District,MSP,Science,5,All,21,51.2
Pacific County,South Bend School District,MSP,Science,8,All,27,61.3
Kitsap County,South Kitsap School District,SBA,ELA,3,All,445,58.7
Kitsap County,South Kitsap School District,SBA,ELA,4,All,459,59.3
Kitsap County,South Kitsap School District,SBA,ELA,5,All,457,62.6
Kitsap County,South Kitsap School District,SBA,ELA,6,All,439,61
Kitsap County,South Kitsap School District,SBA,ELA,7,All,430,60.1
Kitsap County,South Kitsap School District,SBA,ELA,8,All,445,59
Kitsap County,South Kitsap School District,SBA,ELA,11,All,497,68.7
Kitsap County,South Kitsap School District,SBA,MATH,3,All,504,66.6
Kitsap County,South Kitsap School District,SBA,MATH,4,All,444,57.3
Kitsap County,South Kitsap School District,SBA,MATH,5,All,373,51.1
Kitsap County,South Kitsap School District,SBA,MATH,6,All,390,54.1
Kitsap County,South Kitsap School District,SBA,MATH,7,All,370,51.7
Kitsap County,South Kitsap School District,SBA,MATH,8,All,325,43.1
Kitsap County,South Kitsap School District,SBA,MATH,11,All,221,30.5
Kitsap County,South Kitsap School District,AIM,ELA,3,All,,
Kitsap County,South Kitsap School District,AIM,ELA,4,All,,
Kitsap County,South Kitsap School District,AIM,ELA,5,All,,
Kitsap County,South Kitsap School District,AIM,ELA,6,All,,
Kitsap County,South Kitsap School District,AIM,ELA,7,All,9,90
Kitsap County,South Kitsap School District,AIM,ELA,8,All,,
Kitsap County,South Kitsap School District,AIM,ELA,11,All,,
Kitsap County,South Kitsap School District,AIM,Math,3,All,,
Kitsap County,South Kitsap School District,AIM,Math,4,All,,
Kitsap County,South Kitsap School District,AIM,Math,5,All,11,84.6
Kitsap County,South Kitsap School District,AIM,Math,6,All,,
Kitsap County,South Kitsap School District,AIM,Math,7,All,9,90
Kitsap County,South Kitsap School District,AIM,Math,8,All,3,27.2
Kitsap County,South Kitsap School District,AIM,Math,11,All,,
Kitsap County,South Kitsap School District,AIM,Science,5,All,8,80
Kitsap County,South Kitsap School District,AIM,Science,8,All,,
Kitsap County,South Kitsap School District,EOC,Biology,10,All,580,79.1
Kitsap County,South Kitsap School District,MSP,Science,5,All,505,68.9
Kitsap County,South Kitsap School District,MSP,Science,8,All,539,71.4
Island County,South Whidbey School District,SBA,ELA,3,All,48,56.4
Island County,South Whidbey School District,SBA,ELA,4,All,51,53.1
Island County,South Whidbey School District,SBA,ELA,5,All,52,47.2
Island County,South Whidbey School District,SBA,ELA,6,All,67,58.7
Island County,South Whidbey School District,SBA,ELA,7,All,61,53.9
Island County,South Whidbey School District,SBA,ELA,8,All,58,55.2
Island County,South Whidbey School District,SBA,ELA,11,All,91,75.8
Island County,South Whidbey School District,SBA,MATH,3,All,39,45.8
Island County,South Whidbey School District,SBA,MATH,4,All,46,47.9
Island County,South Whidbey School District,SBA,MATH,5,All,37,33.6
Island County,South Whidbey School District,SBA,MATH,6,All,49,42.9
Island County,South Whidbey School District,SBA,MATH,7,All,36,31.5
Island County,South Whidbey School District,SBA,MATH,8,All,35,33.6
Island County,South Whidbey School District,SBA,MATH,11,All,30,25.6
Island County,South Whidbey School District,AIM,ELA,3,All,,
Island County,South Whidbey School District,AIM,ELA,4,All,,
Island County,South Whidbey School District,AIM,ELA,6,All,,
Island County,South Whidbey School District,AIM,ELA,7,All,,
Island County,South Whidbey School District,AIM,ELA,11,All,,
Island County,South Whidbey School District,AIM,Math,3,All,,
Island County,South Whidbey School District,AIM,Math,4,All,,
Island County,South Whidbey School District,AIM,Math,6,All,,
Island County,South Whidbey School District,AIM,Math,7,All,,
Island County,South Whidbey School District,AIM,Math,11,All,,
Island County,South Whidbey School District,EOC,Biology,10,All,89,73.5
Island County,South Whidbey School District,MSP,Science,5,All,63,57.7
Island County,South Whidbey School District,MSP,Science,8,All,67,63.8
Mason County,Southside School District,SBA,ELA,3,All,15,57.6
Mason County,Southside School District,SBA,ELA,4,All,19,70.3
Mason County,Southside School District,SBA,ELA,5,All,12,48
Mason County,Southside School District,SBA,ELA,6,All,14,50
Mason County,Southside School District,SBA,ELA,7,All,16,84.2
Mason County,Southside School District,SBA,MATH,3,All,14,53.8
Mason County,Southside School District,SBA,MATH,4,All,19,70.3
Mason County,Southside School District,SBA,MATH,5,All,13,52
Mason County,Southside School District,SBA,MATH,6,All,12,42.8
Mason County,Southside School District,SBA,MATH,7,All,14,73.6
Mason County,Southside School District,MSP,Science,5,All,14,56
Spokane County,Spokane International Academy,SBA,ELA,6,All,35,58.3
Spokane County,Spokane International Academy,SBA,ELA,7,All,44,88
Spokane County,Spokane International Academy,SBA,MATH,6,All,27,45
Spokane County,Spokane International Academy,SBA,MATH,7,All,35,70
Spokane County,Spokane School District,SBA,ELA,3,All,1137,46
Spokane County,Spokane School District,SBA,ELA,4,All,1239,51
Spokane County,Spokane School District,SBA,ELA,5,All,1302,54.8
Spokane County,Spokane School District,SBA,ELA,6,All,1117,53.2
Spokane County,Spokane School District,SBA,ELA,7,All,1105,56.4
Spokane County,Spokane School District,SBA,ELA,8,All,1154,56.9
Spokane County,Spokane School District,SBA,ELA,11,All,1504,75.1
Spokane County,Spokane School District,SBA,MATH,3,All,1308,52.9
Spokane County,Spokane School District,SBA,MATH,4,All,1225,50.5
Spokane County,Spokane School District,SBA,MATH,5,All,1051,44.3
Spokane County,Spokane School District,SBA,MATH,6,All,927,44.1
Spokane County,Spokane School District,SBA,MATH,7,All,968,49.3
Spokane County,Spokane School District,SBA,MATH,8,All,840,41.4
Spokane County,Spokane School District,SBA,MATH,11,All,802,40.4
Spokane County,Spokane School District,AIM,ELA,3,All,21,70
Spokane County,Spokane School District,AIM,ELA,4,All,28,73.6
Spokane County,Spokane School District,AIM,ELA,5,All,22,81.4
Spokane County,Spokane School District,AIM,ELA,6,All,30,83.3
Spokane County,Spokane School District,AIM,ELA,7,All,25,67.5
Spokane County,Spokane School District,AIM,ELA,8,All,56,90.3
Spokane County,Spokane School District,AIM,ELA,11,All,35,77.7
Spokane County,Spokane School District,AIM,Math,3,All,20,66.6
Spokane County,Spokane School District,AIM,Math,4,All,30,78.9
Spokane County,Spokane School District,AIM,Math,5,All,23,85.1
Spokane County,Spokane School District,AIM,Math,6,All,27,77.1
Spokane County,Spokane School District,AIM,Math,7,All,29,78.3
Spokane County,Spokane School District,AIM,Math,8,All,47,74.6
Spokane County,Spokane School District,AIM,Math,11,All,38,86.3
Spokane County,Spokane School District,AIM,Science,5,All,21,75
Spokane County,Spokane School District,AIM,Science,8,All,48,78.6
Spokane County,Spokane School District,EOC,Biology,10,All,1513,73.7
Spokane County,Spokane School District,MSP,Science,5,All,1454,61.2
Spokane County,Spokane School District,MSP,Science,8,All,1352,66.8
Lincoln County,Sprague School District,SBA,ELA,3,All,,
Lincoln County,Sprague School District,SBA,ELA,4,All,,
Lincoln County,Sprague School District,SBA,ELA,11,All,,
Lincoln County,Sprague School District,SBA,MATH,3,All,,
Lincoln County,Sprague School District,SBA,MATH,4,All,,
Lincoln County,Sprague School District,SBA,MATH,11,All,,
Lincoln County,Sprague School District,EOC,Biology,10,All,,
Whitman County,St. John School District,SBA,ELA,3,All,9,69.2
Whitman County,St. John School District,SBA,ELA,4,All,9,75
Whitman County,St. John School District,SBA,ELA,5,All,8,72.7
Whitman County,St. John School District,SBA,ELA,11,All,,
Whitman County,St. John School District,SBA,MATH,3,All,9,75
